"text";"created";"screenName"
"@mbsoundrj @LibertadoresBR @Flamengo @Alhilal_EN \"Ooooo todo poderoso mengo\"";2019-12-17 23:20:56;"jrickds"
"Flamengo joga mal primeiro tempo só pra fazer os antis comemorar e passar vergonha depois KKKKKKKKKKKKKK";2019-12-17 23:20:55;"jessicalaneCRF"
"Quando eu era novo eu sonhava em ver o @Flamengo campeão do mundo com a narração do @galvaobueno , sou da geração d… https://t.co/5DlLPpIURK";2019-12-17 23:20:53;"vulgolucho"
"@Jonathanmmk Claro po, se vai ter jogo do Flamengo os cara sabe q pelo menos 2 gol tem";2019-12-17 23:20:52;"Mozart_020205"
"@caio_zani O primeiro tempo do Flamengo foi de doer. Pqp";2019-12-17 23:20:51;"ma__lin"
"Vascaino quer de todas as formas secar o Flamengo mas no fim sempre se fode pq o Flamengo é pica";2019-12-17 23:20:50;"kantheboy"
"@joaoguilhermfox @01Marcelinhu @Flamengo Manda o número da mega rapidinho p eu ver um negócio aqui rs";2019-12-17 23:20:46;"crflayssa"
"@_erikcunha @DanielSFurlan @ricgallo @caitomainier Do Flamengo? Mas nera vocês que encheram a boca no início do ano… https://t.co/9WXc2L3GQ3";2019-12-17 23:20:46;"CabralCRF93"
"O cara gasta mó grana pra ir no mundial secar e ver o Flamengo ganhar kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk… https://t.co/5Wh6c91Nf9";2019-12-17 23:20:37;"joaoholanda1000"
"Os times brasileiros terão que investir pesado. A tendência é que o Flamengo fique mais forte. A distância será ain… https://t.co/gbhMre1Z07";2019-12-17 23:20:35;"augustoemil"
"Esse é o retrato da torcida do Flamengo no Brasil ahahahahha https://t.co/FuZwWIqF1d";2019-12-17 23:20:34;"hs_coruja7"
"@jantadaflatt Aí, Fla perde pro Santos, é merito deles, e nao o Flamengo desinteressado";2019-12-17 23:20:27;"alex_kidd80"
"@essediafoilouco Acho estranho torcer pra um time de fora. Mas bizarro mesmo é torcer para uns 5 times de fora além… https://t.co/sGkUjoBc9j";2019-12-17 23:20:24;"em_numeros"
"@GringoDaFlaTT @pewdiepep @essediafoilouco Pq a torcida do Grêmio n era tanta mídia e a torcida n era essa porra q… https://t.co/kE8HJYiSYO";2019-12-17 23:20:24;"Asdlipi1"
"Tá difícil de aturar os coringa do Flamengo <U+0001F534><U+26AB>";2019-12-17 23:20:23;"JoogadorCaroo10"
"@JrTenrio1 @Flamengo Vai dar seu cu otario time de nanico !";2019-12-17 23:20:21;"Viviane_bcs"
"Sábado tem mais !!!! @flamengo elperuanobar  #umavezflamengosempreflamengo em El Peruano - Sangucheria &amp; Bar https://t.co/2dd6gfS9Oz";2019-12-17 23:20:20;"Juli_coutinho"
"@Flamengo Eu não consigo nem expressar palavras pra dizer O quanto eu amo vcs";2019-12-17 23:20:18;"vandamoraes08"
"@_gabrielbelo Flamengo está para o Liverpool assim como o Bournemouth está para o Chelsea pqp";2019-12-17 23:20:17;"GabrieIFoligno"
"@nandacrf4 @Flamengo Verdade, Flamengo joga com 13, time+Diego+Torcida";2019-12-17 23:20:16;"EdgardLaceerda"
"@gugachacra Teu problema não é o Flamengo, muito menos ser contra a ditadura.... seu problema é ser comunista!";2019-12-17 23:20:14;"Betobaixista"
"@FIFAcom @Flamengo @LFCBrasil @UEFAcom_pt @LibertadoresBR Só para deixar claro: HOJE 17/12/19 o FLAMENGO <U+0001F534><U+26AB><U+FE0F>é o mel… https://t.co/3nVRmSE2ZH";2019-12-17 23:20:13;"Gabrazil"
"Virada do Flamengo triplica audiência da Globo no RJ e dobra em SP https://t.co/3LSAggRD3T";2019-12-17 23:20:13;"luaan61"
"“ deve ser horrível não ser Flamengo”

Olha, eu particularmente acho maravilhoso não ser, imagina, mais uma retardada postando isso?! <U+0001F937><U+0001F3FD><U+200D><U+2640><U+FE0F>";2019-12-17 23:20:11;"camiulacrvg"
"@lbmatt_ Pois, Flamengo fez um segundo tempo bem acima mesmo. Mas se entrar com a mesma postura de hoje contra o Li… https://t.co/j6HHaZMZbz";2019-12-17 23:20:07;"kawym"
"O Flamengo incomoda muito <U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602>";2019-12-17 23:20:06;"GBTOME07"
"@GuhBarbosa18 @fellucena É por causa de idiotas como vc q agente tem q aguentar paginas inteiras falando de flameng… https://t.co/sO09Z9VtZt";2019-12-17 23:20:05;"sadamveloso"
"@JornalOGlobo Será que é porque nenhum time carioca chegou lá nesse período? Que matéria ridícula, típico estardalh… https://t.co/ByhfahtKHi";2019-12-17 23:20:01;"marcelofreirerj"
"@globoesportecom A hegemonia do Flamengo já é realidade.";2019-12-17 23:20:01;"DouglasFerrrei5"
"@albaexpider O Flamengo conta com excelente estrutura de base. Todo presídio tem um campinho de futebol.";2019-12-17 23:19:59;"Quasenadavr"
"Cacau Cotta é o representante do Flamengo no sorteio da Libertadores. Tomara que não inventem de entrevistar o falador de bosta.";2019-12-17 23:19:49;"crfgabr"
"Ver o Flamengo na final do mundial é o desejo de todo flamenguista de nasceu no século XXI";2019-12-17 23:19:49;"bibielb"
"FLAMENGO precisa fazer maior esforço possível para manter Bruno Henrique em 2020.

Repetição dos títulos passa bem… https://t.co/eaR01iR3CN";2019-12-17 23:19:38;"eduardo_rieadua"
"@zinho Quem vai ser o melhor brasileiro na libertadores palmeiras ou Flamengo";2019-12-17 23:19:34;"Rodrigo95226501"
"@karenfsilv Só dps que o Flamengo ganhar eles";2019-12-17 23:19:33;"ovalaadares"
"@SporTV Flamengo";2019-12-17 23:19:29;"piquemakaveli"
"@Flamengo Sempre sonhei em ter a escalação do Flamengo na cabeça, igual o meu pai tem, pra falar pro meu filho.... agora tenho";2019-12-17 23:19:27;"EdgardLaceerda"
"@benjaminback Postagem totalmente sem cabimento,invés exalta um clube brasileiro que está numa final de mundial de… https://t.co/KQrRH1VenP";2019-12-17 23:19:27;"wallacesc86"
"@sccphxazxrd @mcataldo11 @Falk_Rosa @Meloxs_ @clrmra10 @desimpedidos KKKK o wright expulsa um time que decidiu inva… https://t.co/0unpgwYyTv";2019-12-17 23:19:24;"CabeloNaScrita"
"@OliveiraRafa Discordo , o Flamengo foi ao jogo, não houve menosprezo, muito pelo contrário.";2019-12-17 23:19:20;"Percy_DC"
"Flamengo x Liverpool vai ser do krl pqp";2019-12-17 23:19:18;"moisesbonfim_"
"@galvaobueno Quero ver vc narrando sábado a parte q pra mim te imortaliza: \"partiu Bruno Henrique, segura q eu quer… https://t.co/bmq9gKHZUY";2019-12-17 23:19:17;"neymeirelles82"
"Meu palpite pro sorteio da #CopaLibertadores2020 :

@Flamengo 
@ColoColo 
@AthleticoPR 
G3";2019-12-17 23:19:14;"brunogoldner"
"@Marc_CRF Canelada bate recorde. Ele pega muito ar. Esse sente cada vitória do Flamengo. Ele sente ódio a cada vitória do Flamengo mesmo.";2019-12-17 23:19:07;"GodfathergameBr"
"Ta sendo mais raro que o flamengo perder algum jogo https://t.co/FhAK2pBTn9";2019-12-17 23:19:04;"HenricoRoberto"
"@NatVS_ @RiodeNojeira Quando dizemos que eles vivem de Flamengo ainda ficam putos";2019-12-17 23:19:02;"MonteiroKelvyn"
"@Flamengo NÓS TE AMAMOS";2019-12-17 23:18:55;"crftatta"
"e o que eu falei hj mais cedo aconteceu, flamengo é o assunto mais comentado do mundo no tt agr";2019-12-17 23:18:44;"belameister"
"Está sendo um ano horrível pra quem odeia o Flamengo <U+26AB><U+FE0F><U+0001F534><U+0001F923><U+0001F923><U+0001F923>";2019-12-17 23:18:41;"DMenezess6"
"Flamengo é sim favorito para a Libertadores 2020. Inaugurou uma nova era no futebol brasileiro e se tornou o time a… https://t.co/ulHlZVDkM1";2019-12-17 23:18:40;"augustoemil"
"como sempre o flamengo querendo ser fluminense https://t.co/PvVLsCpb1x";2019-12-17 23:18:38;"Maaelzinho98"
"@Flamengo Pariu uma bigorna para ganhar dos cara e a soberba continua";2019-12-17 23:18:37;"16michele_"
"OS SECADORES PIRAM... TAMO NA FINAL DO MUNDIAL MORES NÃO CHOREM #PeloMundoDeNovo @Flamengo <U+2764><U+0001F5A4><U+0001F618>";2019-12-17 23:18:32;"suellemcsilva"
"@joaoguilhermfox @daniel1992oliv1 @Flamengo O que? Mito! Por favor o palpite para Fla x Reds.";2019-12-17 23:18:32;"vinnylopes01"
"Eu lembro quando eu só queria que o Arão saísse do Flamengo, hoje o fdp tá jogando demais";2019-12-17 23:18:28;"027Guilherme"
"Fico pensando como que o João Gabriel e ítalo estariam felizes com Flamengo na final do mundial! Por vocês <U+0001F622><U+0001F47C><U+0001F3FB><U+0001F47C><U+0001F3FD>";2019-12-17 23:18:28;"bellemuritiba"
"E muito bom ser Flamengo";2019-12-17 23:18:24;"Renedo70"
"Se o Flamengo for campeão mundial, bolsonaro entrega o governo pro Jorge Jesus e o João de Deus";2019-12-17 23:18:16;"pereirasantosl"
"@AnderBresciani @Oledobrasil Flamengo tem seu burro";2019-12-17 23:18:13;"frankdiuxs"
"@renatos2001 @MaxClemoss @GringoDaFlaTT @DAVIDMARTCUNHA @Vessoni Esse caras imitam as canções do Flamengo e o resto… https://t.co/F9aRwzKLpz";2019-12-17 23:18:10;"BrunnoMoreira14"
"Esse Flamengo se recusa a perder! https://t.co/nshJTC3k0r";2019-12-17 23:18:09;"marlloncrf_"
"Nunca fui otário, não abaixo a cabeça pra ninguém..";2019-12-17 23:18:09;"Flamengo_Muniz"
"Comprei duas capinhas do Flamengo <U+0001F970>";2019-12-17 23:18:05;"laufmartins_"
"@FoxSportsBrasil René Simões, não está bem da cabeça. 
Ex: É a mesma coisa falar que o Bangú é do tamanho do Flamengo.";2019-12-17 23:18:00;"bruno_warley"
"Deixe os Reds nao se preocupar cm FLAMENGO,nosso quarteto é embaçado,GABIGOL, ARRAXXCA,B.HENRIQUE E E.RIBEIRO#FutebolNaVeia";2019-12-17 23:17:54;"federrerdal"
"Flamengo e o melhor mesmo não tem jeito.";2019-12-17 23:17:54;"malu_zinh"
"AK do Flamengo muito barulhento";2019-12-17 23:17:52;"klleberlopes"
"Atacante foi eleito o melhor em campo na virada sobre o Al-Hilal por 3 a 1 #MeiaHora

https://t.co/VAmfU3FUwZ";2019-12-17 23:17:39;"meiahora"
"@VtorDadinho @ojoaocamargo @TheBasketown time de LDB do Flamengo existe e produz bons jogadores, João Vitor tá aí n… https://t.co/24IHyo01XV";2019-12-17 23:17:38;"DigBruno"
"Torcedor do Flamengo é insuportável e eu posso provar. Deus é pai";2019-12-17 23:17:37;"FcAmrEternizado"
"@essediafoilouco Não torço para NENHUM time, seja ele europeu ou não. Sou SOMENTE Flamengo!!!! Mas vale uma reflexã… https://t.co/uEVfvt2Jwh";2019-12-17 23:17:36;"vinnylopes01"
"A final no Maracanã com o Flamengo, pode dá uma final Brasileira?#LIBERTADORESFOXSPORTS";2019-12-17 23:17:33;"Marcio760820"
"@rvieira6005 Mundial não vale nada!! Flamengo venceu time pior q o Goytacaz...";2019-12-17 23:17:31;"AndCardoso79"
"@MayquinhoFFC Já pode mudar a página de nome só fala do Flamengo porra tmnc fdp";2019-12-17 23:17:29;"LilCash1904"
"@brunobaesso55 @mengaopaixao81 @Flamengo O narrador estragou o brilhantismo da jogada do gol";2019-12-17 23:17:28;"OsniNovaes"
"@liviagdo Pre baile no mesmo dia do jogo do Flamengo?? Adorei";2019-12-17 23:17:26;"lucrib25xd"
"calma galvão, vc é um profissional esqueceu ? deixa a paixão para o torcedor, flamengo ñ é Brasil https://t.co/d662MRFxVO";2019-12-17 23:17:26;"JonisJec"
"@fegrigolato @ESPNagora Você viu hoje? O jogo falou por si só! Flamengo o time da virada.";2019-12-17 23:17:24;"LuizBor86589999"
"Festa na Caixa no tema Flamengo <U+0001F60D><U+2764> https://t.co/MDrrPZrl26";2019-12-17 23:17:23;"GerlanyD"
"time é o vasco da gama ,o flamengo   é seleção <U+0001F970><U+0001F618> https://t.co/pFzp0B6vOH";2019-12-17 23:17:23;"Jessianeesther"
"@adrianocassoli2 Flamengo é maior que o Inter, o vexame ficaria mais famoso que o mazembasso!";2019-12-17 23:17:21;"pedrobelotti"
"@GringoDaFlaTT @glucasmello É justo dar um faturamento em cima de TODOS os times? Flamengo tava endividado e salvou… https://t.co/9vQyXT6hBj";2019-12-17 23:17:19;"beeatriza_"
"Se o Flamengo for campeão mundial, Pinto meu cabelo 
Fds";2019-12-17 23:17:17;"rmouta_"
"Silenciando a palavra flamengo";2019-12-17 23:17:14;"vitorborba98"
"Boatos que Liverpool vai colocar o sub-15 contra o Flamengo.";2019-12-17 23:17:13;"kunmuniz"
"AGORA EU SÓ QUERO QUE CHEGA SABADO PRA VER MEU FLAMENGO CAMPEÃO MUNDIAL <U+26AB><U+0001F534><U+0001F3C6>";2019-12-17 23:17:10;"JoogadorCaroo10"
"Tenho q admitir q o segundo gol do Flamengo foi um golaço";2019-12-17 23:17:09;"liliane18405839"
"Varios falando que o Flamengo vai ser campeão hahaha";2019-12-17 23:17:09;"MattanaGustavo"
"Eu não torço pro Flamengo mas quero uma camisa branca pq é muito linda kkkkkkkkkkkk";2019-12-17 23:17:08;"Manuuzes"
"@futebol_info É só não jogar, até pq se não fosse a tão reclamada pré libertadores vcs jogariam sulamericana de nov… https://t.co/VeLt25iULr";2019-12-17 23:17:02;"MamedeRicardo"
"se o flamengo ganhar esse mundial vou ficar insuportavel";2019-12-17 23:17:02;"Isafuckerss"
"@doliveira__ Jornalistas paulistas estão putos com o sucesso do Flamengo, ainda mais com um gringo no comando.";2019-12-17 23:17:01;"kr1ok"
"Se o Flamengo for campeão no sábado vai ser o MELHOR presente de aniversário da minha vida 
 Nunca vou esquecer";2019-12-17 23:16:57;"stephannybs23"
"Vou começar a apostar no flamengo, tenho fé que até o fim do Mundial tô rico";2019-12-17 23:16:56;"vitinhow234"
"Flamanguaça em peso https://t.co/tEXjc7zTyV";2019-12-17 23:16:55;"98_Marceloalves"
"@diegoalvesgol TMJ ISSO É FLAMENGO";2019-12-17 23:16:51;"meirellesfreita"
"VOCES JA PARARAM PRA PENSAR EM QUÃO GRANDE O FLAMENGO É?";2019-12-17 23:16:50;"Isafuckerss"
"@futebol_info ta fazendo a torcida do flamengo feliz";2019-12-17 23:16:40;"naoolha_prolado"
"Só não chorei por causa do jogo hj, pq estava atendendo uma cliente 
Mas quando meu patrão falou \"Lelê acabou! E tu… https://t.co/0SqeVuTZ6o";2019-12-17 23:16:39;"lelesilveira_"
"O canal inglês BBC publicou 5 razões para o Liverpool (e sua torcida) dar importância ao Mundial de Clubes. E 1 dos… https://t.co/X3YyTSWrbj";2019-12-17 23:16:38;"tdellima"
"@SerieAdoBrasil Segundo reforço do Flamengo em 2020.";2019-12-17 23:16:34;"Wellington_F50"
"Apesar de não ser um primor técnico, nunca escondeu que era Flamengo. Sem legal ver esses atletas torcendo pro Meng… https://t.co/fUvTopaouA";2019-12-17 23:16:34;"Eduardo_MB"
"#LibertadoresFOXSports  Maraca e Curintia; tudo a ver...vamos cair na chave do @Flamengo e os caras que se virem pa… https://t.co/04fKWfIzLs";2019-12-17 23:16:33;"die6079"
"Flamengo colocou o Brasil pela 8ª vez na final do Mundial de Clubes. Último título foi em 2012. https://t.co/7NMTvQuqaM";2019-12-17 23:16:32;"SrGoool"
"Rubro-Negro derrotou a equipe saudita por 3 a 1 nesta terça-feira #MeiaHora 

https://t.co/uLMxlcfoMR";2019-12-17 23:16:30;"meiahora"
"To vivendo um sonho,Flamengo na final do mundial";2019-12-17 23:16:29;"PATRICK70091"
"@RCaio03 @elevereleve21 @Flamengo @crisandujar Que bela partida em xerife <U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F>";2019-12-17 23:16:28;"DayanaS27322770"
"@BiMundial00_12 @Vessoni Ah sera? Dane-se seria a segunda torcida do Brasil de qualquer jeito, se por acaso a torci… https://t.co/tkQhKTyKq1";2019-12-17 23:16:25;"thiiicrf"
"@essediafoilouco Sou Flamengo e vai se fuder!!! Tem que torcer pro time que vc gosta e ama Independente do lugar que vc mora.";2019-12-17 23:16:21;"TeusMota"
"@Umameninaa4 Jogo do flamengo";2019-12-17 23:16:21;"sundownlily"
"Curtindo muito essa nova fase do Flamengo...

Atualmente debochados e criamos tretas futebolísticas com o pessoal d… https://t.co/hpKYV0g65I";2019-12-17 23:16:20;"fabioheinen"
"@justunreal Meu sonho hahaha os héteros foram tudo malhar agora com camisa do Flamengo. https://t.co/A74XY375yH";2019-12-17 23:16:19;"DouglasAll"
"@c06908ecdbdf41c @CentralFoxBR E vc acha q o Flamengo não vai diminuir a dívida ?";2019-12-17 23:16:18;"Rodrigo56525331"
"Momento de felicidade só até o fim do jogo do Flamengo, depois só stress";2019-12-17 23:16:17;"9tavin"
"@brunobaesso55 @Flamengo Alguém têm os OUTROS 2 gols?";2019-12-17 23:16:17;"FABIANODEASSI19"
"Parecia algo distante, inatingível, impossível! 
Ver o Flamengo disputando a final do Mundial de clubes? Se jogar a… https://t.co/40ThSX96iG";2019-12-17 23:16:16;"reginatto_gui"
"Traidor é o crlh man. O cr deu a vida no Flamengo, honrou o manto e defendeu todo mundo da melhor forma, bglh feiao… https://t.co/hG7gLyz8pB";2019-12-17 23:16:16;"vlt_pqdt"
"Passei o dia deitado, assistir o jogo do Flamengo e dps fui p barzinho com os meus amigos, ai agr to indo p anivers… https://t.co/xRVJDESNCN";2019-12-17 23:16:13;"danilosgustavo"
"@CFD_Oficial @LibertadoresBR Flamengo, São Paulo, LDU no mesmo grupo";2019-12-17 23:16:11;"BrunoRsouto"
"Todo jogo uma postagem pra secar o Flamengo kkkkkkk esse fdp só se fode https://t.co/8qgUpJpydh";2019-12-17 23:16:10;"LucaAthayde"
"@defhcan @jeffs_araujo35 aí eu discordaria de quem viu times notas 10 no brasileirão.

um campeonato com 6 ou 8 tim… https://t.co/iWdUOuPfks";2019-12-17 23:16:09;"aassibarreto"
"@BrCostaBr <U+0001F601>Aqui no Rio do existem dois times de futebol que e o Flamengo e o Anti-flamengo";2019-12-17 23:16:08;"Jaugustod1"
"Flamengo ganhou, onde ces ta bebendo migos?";2019-12-17 23:16:06;"Crf_cm"
"Lavínia teve que engolir eu gritando Flamengo na casa dela!!! 
Que venha o Liverpool<U+0001F923><U+0001F923><U+0001F923>";2019-12-17 23:16:05;"andre_caastro"
"A gente ficou zoando desde do começo do ano que ia dar Flamengo x Liberpool na final do mundial e realmente pode acontecer QUE PORRA É ESSA";2019-12-17 23:16:03;"lukassouza1"
"Flamengo for campeão sábado eu vou fazer uma tatuagem";2019-12-17 23:16:03;"ThaisnaraDias"
"@jantadaflatt Cansam para tentar parar o Flamengo.";2019-12-17 23:16:01;"flaviofmp05"
"Era esse maluco que ia destruir o Flamengo? <U+0001F602><U+0001F602><U+0001F602> https://t.co/1PI6hz7Zcv";2019-12-17 23:16:01;"buscap09"
"apaixonada no meu short do flamengo <U+0001F924>";2019-12-17 23:16:00;"crfsoph"
"1981- um brasileiro campeão na América do Sul. Liverpool vence na Europa. O papa morre. Flamengo campeão do mundo
2… https://t.co/Om1ybcQVVB";2019-12-17 23:15:58;"prjl1974"
"Vai tomar no cú isso aqui é flamengo kkkk https://t.co/EFYMIbRtPJ";2019-12-17 23:15:48;"Pandaflamengo"
"E uma vergonha  só tem um time do Rio de Janeiro na libertadores só o flamengo #LibertadoresFOXSports";2019-12-17 23:15:46;"JonathanAleex"
"@viibmenezes Não tô falando se é merecedor ou não. A questão é: um time que joga 100% ligado e com intensidade alta… https://t.co/Mmjbcu7UAu";2019-12-17 23:15:43;"PachGuilherme"
"@22Rusco Por isso mano, talvez seu vasquinho não esteja ali pq ele não é um dos 4 melhores <U+0001F645><U+0001F3FE><U+200D><U+2640><U+FE0F>
Aí vc vem me dizer… https://t.co/uyxNkSpcqU";2019-12-17 23:15:43;"alerrandroornel"
"morrendo de calor porém feliz demais com o meu Flamengo";2019-12-17 23:15:42;"silvialopezx"
"Se flamengo ganhar do liverpool eu viro ativo";2019-12-17 23:15:42;"Rhafael56794430"
"No primeiro tempo todo mundo joga de igual com o Flamengo, no segundo tempo ninguém tem folego. Nem cavalo aguenta né";2019-12-17 23:15:41;"crvg_markn"
"Com #Flamengo x Al-Hilal, Globo RJ tem maior audiência com Mundial de Clubes em 14 anos https://t.co/siHGoiprAC";2019-12-17 23:15:41;"FlamengoLove2_0"
"@_GusCoelho oh kkkkk qq ces tem contra o flamengo poxa";2019-12-17 23:15:38;"souto_tete"
"Sábado tem Flamengo e @Projeto08972249 <U+0001F61B><U+0001F61B><U+0001F61B>";2019-12-17 23:15:37;"taissantx"
"[17/12 20:12] Miguel Ribeiro: Ou surgiu minha chance ket
[17/12 20:12] Kethlen: Qual
[17/12 20:12] Miguel Ribeiro:… https://t.co/Q10qJ2jix1";2019-12-17 23:15:28;"MiguelR1501"
"“Quero um estilo de jogo que tenha a escola do Cruzeiro para 2020. Ofensivo, rápido, leve. Precisamos ser intensos… https://t.co/dH4BVsRNCj";2019-12-17 23:15:27;"muzzihenrique"
"no mas ta precisando, cs sao chato pa krlh https://t.co/qY8vgJVgwm";2019-12-17 23:15:26;"AlicecoutiCEC"
